show_id,country,director,cast
80126997,Nigeria,Omoni Oboli,"Omoni Oboli, Kenneth Okonkwo, Kalu Ikeagwu, Uche Jumbo, Ufoma Ejenobor, Julius Agu, Udoka Oyeka, Chioma Chukwuka-Akpotha, Kehinde Bankole"
80057969,"France, Belgium",Gaspar Noé,"Karl Glusman, Klara Kristin, Aomi Muyock, Ugo Fox, Juan Saavedra, Gaspar Noé, Isabelle Nicou, Benoît Debie, Vincent Maraval, Déborah Révy"
81035869,,Ahmad El-Badri,"Edward, Fifi Abdo, Lotfy Labib, Madeleine Matar, Nahla Zaki, Ahmed Fathy, Said Tarabeek, Badriya Tolba, Eman El-Sayed"
70266675,"United Kingdom, China, United States",Wally Pfister,"Johnny Depp, Rebecca Hall, Morgan Freeman, Paul Bettany, Cillian Murphy, Kate Mara, Cole Hauser, Clifton Collins Jr."
80208115,,Bhavik Thakore,
80223230,India,Anees Bazmee,"Anil Kapoor, Salman Khan, Fardeen Khan, Bipasha Basu, Lara Dutta, Esha Deol, Celina Jaitly, Boman Irani"
80105030,United Kingdom,,"Jack Whitehall, Mathew Horne, Sarah Solemani, Michelle Gomez, Nikki Runeckles, Kae Alexander, Layton Williams, Ethan Lawrence, Charlie Wernham, Jack Binstead, Jack Bence, Harry Enfield"
80171598,India,Sanjay Gupta,"Hrithik Roshan, Yami Gautam, Ronit Roy, Rohit Roy, Narendra Jha, Girish Kulkarni, Sahidur Rahaman, Suresh Menon"
81090128,United States,"Jennifer Beamish, Toby Trackman",David Eagleman
70123121,India,Renzil D'Silva,"Kareena Kapoor, Saif Ali Khan, Om Puri, Diya Mirza, Vivek Oberoi, Kulbhushan Kharbanda, Kiron Kher, Rupinder Nagra, Nauheed Cyrusi"
80134779,United States,Marcus Raboy,Marlon Wayans
81001383,,Matt Askem,
81154549,,,
80109551,"Poland, United States",Irek Dobrowolski,
81092491,Japan,,Hikaru Utada
80996949,United States,,"Adam Conover, Adam Lustick, Emily Axford"
80106139,Israel,Benny Fredman,"Mali Levi, Rotem Keinan, Dror Keren, Igal Naor"
80178280,"New Zealand, United Kingdom",Toa Fraser,"Jamie Bell, Abbie Cornish, Mark Strong, Martin Shaw, Ben Turner, Aymen Hamdouchi, Tim Pigott-Smith, Robert Portal, Colin Garlick, Andrew Grainger, Martin Hancock, Emun Elliott"
81026329,Netherlands,"Dylan Haegens, Bas van Teylingen","Dylan Haegens, Nick Golterman, Marit Brugman, Ilse Warringa, Teun Peters, Patrick Stoof, Rick Vermeulen, Rico Verhoeven"
80216543,United States,M.J. Isakson,
70299811,India,Geetu Mohandas,"Nawazuddin Siddiqui, Geetanjali Thapa, Manya Gupta, Murari Kumar"
81026327,India,Aruna Raje,"Usha Jadhav, Girish Kulkarni, Sachin Khedekar, Rajeshwari Sachdev, Rushad Rana, Mrunal Oak"
80169348,United States,Joe Piscatella,
80035689,Colombia,,"Diego Cadavid, Robinson Díaz, Patricia Manterola, Carolina Guerra, John Álex Toro, Luis Eduardo Arango, Alejandro Martínez, Juan Sebastián Aragón, Víctor Mallarino, Santiago Moure, Carlos Echavarría, John Gertz"
80134440,"Australia, United States",,
80101401,"Canada, Australia",,"Vincent Tong, Ashleigh Ball, Kathleen Barr, Michael Dobson, Brian Drummond"
70294800,United States,,"Kate Higgins, Sean Hankinson, Haviland Stillwell, Paula Rhodes, Charlie Bodin, Laura Gerow, Katie Crown, Nakia Burrise, Tara Sands, Ashlyn Selich"
80087548,Canada,,"Drew Davis, Scott McCord, Jenna Warren"
80180684,,,"Li Yongzhen, Zhuang Kebi, Zhang Shunyuan, Wang Wei, Wen Shaoping, Liu Shumin, Lu Huiting, Ye Chengcheng, Chen Yuqi"
70142436,United Kingdom,James Hawes,"Colin Morgan, Bradley James, Katie McGrath, Angel Coulby, Richard Wilson, Anthony Head, John Hurt, Nathaniel Parker"
81077451,India,Sabal Singh Shekawat,"Rahul Khanna, Arjun Mathur, Shivani Ghai, Monica Dogra, Aadya Bedi"
80065327,Philippines,Dan Villegas,"Piolo Pascual, Sarah Geronimo, Rio Locsin, Dennis Padilla, Badjie Mortiz, Teddy Corpuz, Anna Luna, Jett Pangan, Cris Villonco, Maris Racal"
81029383,Spain,Julio Medem,"Úrsula Corberó, Álvaro Cervantes, Najwa Nimri, Patricia López Arnaiz, Daniel Grao, Joaquín Furriel, Maria Molins, Emilio Gutiérrez Caba, Luisa Gavasa, José María Pou, Ángela Molina"
80201810,India,Chandrakant Kulkarni,"Makarand Anaspure, Akshay Pendse, Umesh Kamat, Sharvari Jamenis, Sachin Khedekar, Arun Nalawade, Mohan Agashe, Nirmiti Sawant, Sanjay Mone, Amita Khopkar, Pushkar Shrotri, Ganesh Yadav"
80117401,United Kingdom,,Jandino Asporaat
81059663,United Kingdom,,Julian Barratt
80180591,,,"Frederick Lee, Jojo Goh, Karena Teo, Jeffrey Cheng, Janelle Chin"
81007175,Turkey,,"Ahu Türkpençe, Serkan Çayoğlu, Murat Arkin, Emir Benderlioğlu, Firat Doğruloğlu, Ahmet Pinar, Mesut Akusta"
80143556,"United Kingdom, United States",Vince Marcello,"Joey King, Joel Courtney, Jacob Elordi, Molly Ringwald"
292118,United States,Mike Judge,"Mike Judge, Bruce Willis, Demi Moore, Cloris Leachman, Robert Stack, Jacqueline Barba, Pamela Blair, Eric Bogosian, Kristofor Brown, Tony Darling, David Letterman"
81013015,United States,,"Danielle Rose Russell, Aria Shahghasemi, Kaylee Bryant, Jenny Boyd, Quincy Fouse, Peyton Alex Smith, Matthew Davis, Archie L. Winston"
81215439,United States,Vince Marcello,"Rahart Adams, Brec Bassinger, Tiera Skovbye, Larissa Albuquerque, Sarah Grey, Drew Tanner, Pauline Egan, Alex Zahara, Samuel Patrick Chu"
80156684,United States,Jesse V. Johnson,"Scott Adkins, Juju Chan, Marko Zaror, Vladimir Kulich, Charles Fathy, Matthew Marsden, Keith David, Luke Massy"
70120340,"United States, United Kingdom",Bruce Robinson,"Johnny Depp, Aaron Eckhart, Michael Rispoli, Amber Heard, Richard Jenkins, Giovanni Ribisi, Amaury Nolasco, Marshall Bell, Bill Smitrovich"
80223138,United States,,"Michelle Buteau, Ian Karmel, Taylor Tomlinson, Sam Jay, Phil Wang, Sabrina Jalees, Jak Knight, Tim Dillon"
70113306,India,Rakeysh Omprakash Mehra,"Abhishek Bachchan, Sonam Kapoor, Waheeda Rehman, Om Puri, Prem Chopra, Atul Kulkarni, Pavan Malhotra, Divya Dutta, Deepak Dobriyal, Sheeba Chaddha"
70261978,"United Kingdom, United States, Spain, Germany, Greece, Canada",Alastair Fothergill,David Attenborough
81151079,Netherlands,,
81027396,United States,,
81036338,Pakistan,Ahsan Rahim,"Ali Zafar, Maya Ali, Javed Sheikh, Mehmood Aslam, Faisal Qureshi, Nayyar Ejaz, Asma Abbas, Marhoom Ahmad Bilal, Simi Raheal, Salman Bokhari"
70197049,United States,"Mario Van Peebles, Ralph Hemecker, Gwyneth Horder-Payton, Milan Cheylov, Dean White, Michael Waxman, Bryan Spicer","Lana Parrilla, Robert Carlyle, Jared Gilmore, Jennifer Morrison, Ginnifer Goodwin, Josh Dallas, Colin O'Donoghue, Emilie de Ravin"
80119375,United States,Chris McCoy,"Nicholas Braun, Zoey Deutch, Mateo Arias, Israel Broussard, Dayo Okeniyi, Julia Garner, Kevin Chapman, Ashley Judd"
80156799,Japan,,"Nobunaga Shimazaki, Junichi Suwabe, Takahiro Sakurai, Ayane Sakura, Hochu Otsuka, Daisuke Ono, Saori Hayami, Mamoru Miyano"
80174280,Japan,,"Becky, Audrey, Mayuko Kawakita, Shimon Okura"
80157297,,,"Li Nanxing, Chen Liping, Chew Chor Meng, Tay Ping Hui, Joanne Peh, Felicia Chin, Huang Wenyong, Alan Tern"
80201815,India,Sameer Vidwans,"Priya Bapat, Siddarth Jadhav, Umesh Kamat, Sai Tamhankar, Vandana Gupte"
81035874,Egypt,Sameh Abdulaziz,"Amr Abdel-Geleel, Rania Yousef, Salloum Haddad, Hesham Al-Meligy, Farida Al-Gready, Ahmad Wafiq, Mohamed Abo El Hassan, Amr Sakr, Ahmed Gamal Saeed, Riham Ayman"
80128657,United States,Eric Juhola,
80244078,India,Gajendra Ahire,"Raghuvir Yadav, Nagraj Manjule, Anjali Patil, Kadambari Kadam, Mugdha Chaphekar, Vedashree Mahajan, Mihiresh Joshi"
81172830,Nigeria,Sunkanmi Adebayo,"Ime Bishop Umoh, Alexx Ekubo, Stanley Chibunna, Ella Betts, Adi Lev, Kemi Olofinmakin"
70287605,"France, United States, Canada",,"Anna Cummer, Janyse Jaud, Andrea Libman, Britt McKillip, Ingrid Nilson, Ashleigh Ball"
80081863,Mexico,,"Benny Emmanuel, Mayté Cordeiro, Andrés Couturier, Ricardo O'Farrill, Alondra Hidalgo, Alejandro Villeli, Sofía Niño de Rivera, Johnny Rose, Annemarie Blanco, Oscar Cheda, Paul Tei, Cydney J. Fam, Lisa Grossman"
80993613,China,,"Chen Kun, Ni Ni, Zhao Lixin, Ni Dahong, Yuan Hong, Wang Ou, Bai Jinting, Zhang Xiaochen, Mei Ting, Liu Mintao, Yu Mingjia, Hou Yansong, Hai Yitian, Shi An, Shao Tong"
80167699,"United States, Bulgaria",Castille Landon,"Daniel Sharman, Jennifer Morrison, Debra Messing, Stephen Dorff, John Cleese, Liam McIntyre, Richard Kind, Avery Arendes, Castille Landon"
70058025,United States,"Ash Brannon, Chris Buck","Shia LaBeouf, Jeff Bridges, Zooey Deschanel, Jon Heder, James Woods, Diedrich Bader, Mario Cantone, Kelly Slater, Rob Machado, Sal Masekela"
81200229,China,,"Fair Xing, Lin Yi, Daddi Tang, Yi Sha, Zhou Zixin, Zheng Yingchen, Cai Gang, Liang Aiqi, Rong Rong, He Qiang"
80192097,United States,Alex Israel,"Carson Meyer, Noah Centineo, Bianca Santos, Jackson White, Sean Russel Herman, Rosanna Arquette, Molly Ringwald, Pamela Anderson, Keanu Reeves, Goldie Hawn"
80100054,Spain,Eduardo Casanova,"Ana Polvorosa, Candela Peña, Macarena Gómez, Carmen Machi, Jon Kortajarena, Secun de la Rosa, Itziar Castro, Antonio Durán 'Morris', Joaquín Climent, Ana María Ayala, Eloi Costa"
80993656,Argentina,Pablo D'Alo Abba,"Lautaro Perotti, Tamara Kiper, Inda Lavalle, Miriam Odorico, Araceli Dvoskin, Gonzalo Ruiz, Patricio Aranguren, Marina Bellati, Luciana Fuks, Martin Slipak"
70053456,United States,Paul Feig,"Lewis Black, Wilmer Valderrama, Tyler James Williams, Gia Mantegna, Dyllan Christopher, Brett Kelly, Quinn Shephard, Paget Brewster, Rob Corddry, Dominique Saldaña"
81213894,India,Abhishek Sharma,"Sonam Kapoor, Dulquer Salmaan, Sanjay Kapoor, Sikander Kher, Angad Bedi, Koel Purie, Pooja Bhamrah, Manu Rishi Chadha"
81043343,Turkey,Tolga Örnek,"Tolga Çevik, Cengiz Bozkurt, Melis Birkan, Tuna Çevik"
80192149,Russia,Pavel Parkhomenko,"Yaroslav Zhalnin, Mikhail Filippov, Olga Ivanova, Vadim Michman, Vladimir Steklov, Viktor Proskurin, Nadezhda Markina, Daniil Vorobyov"
80173623,United States,,"Paula Patton, Devon Sawa, JR Bourne, Aria Birch, Catherine Barroll, Samantha Ferris, Imogen Tear, Daniel Bacon, Carmel Amit, Noel Johansen, Rebecca Staab"
80058852,United States,,"Mika Abdalla, Genneya Walton, Victoria Vida, Ysa Penarejo, Belle Shouse, Alyssa Lynch, Danica McKellar, Maddie Phillips, Sarah Desjardins"
80021955,United States,,"Bob Odenkirk, Jonathan Banks, Michael McKean, Rhea Seehorn, Patrick Fabian, Michael Mando, Giancarlo Esposito"
80052828,"Australia, United Kingdom, United Arab Emirates, Canada",Michael Petroni,"Adrien Brody, Sam Neill, Robin McLeavy, Bruce Spence, Jenni Baird, Chloe Bayliss, Anna Lise Phillips, George Shevtsov"
70221571,United States,,"Alex Heartman, Erika Fong, Hector David Jr., Najee De-Tiege, Brittany Anne Pirtle, Rene Naufahu"
80097141,United States,,"Jeff Daniels, Michelle Dockery, Jack O'Connell, Scoot McNairy, Merritt Wever, Thomas Brodie-Sangster, Sam Waterston, Tantoo Cardinal"
80171452,United States,,"Andrew Francis, Richard Ian Cox, Brian Drummond, Matt Hill, Ashleigh Ball, Paul Dobson"
80178724,United States,,"Paul Rudd, Aisling Bea, Desmin Borges, Zoë Chao, Karen Pittman"
80156936,India,Umesh Mehra,"Dilip Kumar, Mukul Dev, Rekha, Mamta Kulkarni, Smita Jaykar, Gulshan Grover"
80183088,Mexico,"Raúl Campos, Jan Suter",Alexis de Anda
81034697,France,,"Augusto Madeira, Érico Brás, Gustavo Machado, Dionisio Neto, Fernanda Vianna, Georgina Castro, Leo Miranda, Marat Descartes, Mauricio Tarcinalli Barros, Sabrina Greve, Sérgio Malheiros"
81077795,United States,Ron Davis,
81029884,South Korea,,"Sung Hoon, Kwon Yuri, Tae Hang-ho, Joo Jin-mo, Shim Hye-jin, Ji Su-won, Park Cheol-min, Kim Seong-won, Kang Yoon, Seo Eun-ah, Bae Yoon-kyung"
80052683,"Denmark, Zimbabwe",Camilla Nielsson,
80217312,"United Kingdom, Canada",David Bruckner,"Rafe Spall, Arsher Ali, Robert James-Collier, Sam Troughton"
80211136,Australia,,"Anna Torv, Jacki Weaver, Dan Wyllie, Alex Dimitriades, Damon Herriman, Mekhi Phifer, Eugenia Yuan, Matt Zeremes, Alan Dale"
81035117,Canada,,"Michela Luci, Jamie Watson, Eric Peterson, Anna Claire Bartlam, Nicolas Aqui, Cory Doran, Julie Lemieux, Derek McGrath"
60036691,United States,Jennie Livingston,
80097390,"Germany, United States",Chad Hartigan,"Markees Christmas, Craig Robinson, Lina Keller, Carla Juri, Jakub Gierszal, Levin Henning, Eva Loebau"
80148162,"Indonesia, United States",Timo Tjahjanto,"Joe Taslim, Iko Uwais, Asha Kenyeri Bermudez, Sunny Pang, Salvita Decorte, Abimana Aryasatya, Zack Lee, Dimas Anggara, Julie Estelle, Dian Sastrowardoyo"
81061410,United States,Adam Marino,"Mira Sorvino, Kristoffer Polaha, Doug Jones, Paul Sorvino, Aaron Farb, Ser'Darius Blain, Christopher Backus, Christopher Masterson, Tommy Kijas, Kee Seymore, Marla Adams"
80213322,United States,,James Davis
80131375,,,"Tomasz Jachimek, Jacek Stramik"
80198771,South Korea,Geun-hyun Cho,"Goo Jin, Hye-jin Han, Soo-bin Bae, Seul-ong Im, Kyeong-yeong Lee, Gwang Jang, Deok-jae Jo, Eui-sung Kim, Seok-Hwan An, Bok-gi Min"
80117809,United States,,"Sierra Capri, Jason Genao, Brett Gray, Diego Tinoco, Julio Macias, Jessica Marie Garcia, Ronni Hawk, Peggy Ann Blow, Paula Garcés, Danny Ramirez"
372195,United States,Tom Holland,"Catherine Hicks, Alex Vincent, Brad Dourif, Chris Sarandon, Dinah Manoff, Tommy Swerdlow, Jack Colvin, Neil Giuntoli, Juan Ramírez, Alan Wilder"
80023667,United States,Mitch Schauer,"Mick Wingert, Matthew Mercer, Travis Willingham, Fred Tatasciore, Grey DeLisle, Troy Baker, Antony Del Rio, Trevor Devall, Kevin Michael Richardson, Steve Blum, Jane Singer"
80029901,"United Kingdom, New Zealand",John Maclean,"Kodi Smit-McPhee, Michael Fassbender, Ben Mendelsohn, Caren Pistorius, Rory McCann, Andrew Robertt, Edwin Wright, Kalani Queypo"
80145805,Japan,,"Ryuichi Kijima, Hiroaki Hirata, Kazuya Nakai, Sayaka Ohara, Daisuke Sakaguchi, Maaya Sakamoto"
80128690,Mexico,Isaac Ezban,"Gustavo Sánchez Parra, Cassandra Ciangherotti, Fernando Becerril, Humberto Busto, Carmen Beato, Santiago Torres, María Elena Olivares, Catalina Salas, Luis Alberti, Alberto Estrella, Pablo Guisa Koestinger"
80141259,,,"Juan Pablo Urrego, Amparo Grisales, Nicole Santamaría, Elkin Díaz, Francisco Javier Rueda, Ramsés Ramos, Lina Marcela Castrillón, Toto Vega, Camilo Sáenz, Mijail Mulkay, Natasha Klauss, Nelson Camayo"
80238357,United States,,"Jake Manley, Sarah Grey, Max Martini, Matt Frewer, Adam DiMarco, Katharine Isabelle, Louriza Tronco, Aaron Hale, Devery Jacobs, Thomas Elms, Dylan Playfair, Ian Tracey, Sam Trammell"
80164077,Chile,"Rodrigo Toro, Francisco Schultz",Fabrizio Copano
70084775,"United Kingdom, India",Vivek Agnihotri,"John Abraham, Bipasha Basu, Arshad Warsi, Shernaz Patel, Boman Irani, Dibyendu Bhattacharya, Gilbert Montoya, Dalip Tahil, Rajendranath Zutshi"
80166472,Russia,,"Alexander Petrov, Fillip Gorenshtein, Maksim Emelyanov, Aleksey Vesyolkin, Zoya Berber, Ieva Andrejevaite"
81012402,,,Corey Johnson
81054495,United Kingdom,Chris Howe,Mo Gilligan
80084768,India,Nidhi Sharma,"Miss Pooja, Tarun Khanna, Raj Singh Jhinger, Sahil Vedoliyaa, B.N. Sharma, Manoj Joshi, Anita Shabdeesh, Sardar Sohi"
80039717,"China, United States",Yuen Wo-Ping,"Michelle Yeoh, Donnie Yen, Harry Shum Jr., Natasha Liu Bordizzo, Jason Scott Lee, Eugenia Yuan, Roger Yuan, Juju Chan, Chris Pang, Woon Young Park, Darryl Quon"
60035875,India,Krishna Vamshi,"Karisma Kapoor, Nana Patekar, Sanjay Kapoor, Shah Rukh Khan, Deepti Naval, Vijay Raaz, Tiku Talsania, Jaspal Bhatti, Divya Dutta, Prakash Raj"
81103517,Australia,,"Dan Hong, Mark Olive, Melissa Leong, Maeve O'Meara"
81113888,India,,"Manjot Singh, Apoorva Arora, Keshav Sadhna, Shreya Mehta, Hira Ashar, Gagan Arora"
80994108,Australia,,"Lucy Durack, Antonia Prebble, Maria Angelico, Dan Spielman, Charlie Garber, Lindsay Farris, Zindzi Okenyo, Catherine McClements, Roy Billing, Magda Szubanski"
80989919,France,,"Gaspard Ulliel, Freya Mavor"
21028726,United States,Marty Callner,Jerry Seinfeld
80175798,United States,Martin Scorsese,"Robert De Niro, Al Pacino, Joe Pesci, Harvey Keitel, Ray Romano, Bobby Cannavale, Anna Paquin, Stephen Graham, Stephanie Kurtzuba, Kathrine Narducci, Welker White, Jesse Plemons, Jack Huston, Domenick Lombardozzi, Louis Cancelmi, Paul Herman, Gary Basaraba, Marin Ireland, Sebastian Maniscalco, Steven Van Zandt"
80137087,France,Hubert Woroniecki,
80216621,Brazil,,Anitta
80998564,India,B.N. Shajeer Sha,"Parvathy Ratheesh, Biju Sopanam, Sethulekshmi Amma, Molly Angamaly"
70090035,India,Ashutosh Gowariker,"Hrithik Roshan, Aishwarya Rai Bachchan, Sonu Sood, Poonam Sinha, Suhasini Mulay, Ila Arun, Raza Murad, Kulbhushan Kharbanda, Abeer Abrar"
80115118,United States,Miguel Arteta,"Alia Shawkat, Laia Costa, Mae Whitman, Hong Chau, Kate Berlant, Lindsay Burdge, Kumail Nanjiani, Mark Duplass, Jay Duplass, Jenny O'Hara"
81086435,India,Prabhuraj,"Javed Jaffrey, Vijay Raaz, Karan Aanand, Niki Walia, Meenakshi Dixit, Rishabh Chaddha, Rishina Kandhari, Kiearra Soni"
80092878,Japan,,"Haruka Fukuhara, Shunya Shiraishi, Dori Sakurada, Moe Arai, Kentaro, Shugo Nagashima, Koya Nagasawa, Hinako Tanaka, Tomoharu Hasegawa, Tomoko Fujita, Erika Mori, Kei Tanaka, Yosuke Sugino, Maryjun Takahashi, Itsuki Sagara, Madoka Yoshida"
80135360,United Kingdom,"Benjamin Turner, Gabe Turner",Usain Bolt
81070659,United States,Sebastian DiNatale,Ronny Chieng
81020161,Malaysia,Kabir Bhatia,"Puteri Aishah, Remy Ishak, Alvin Wong"
81035859,Egypt,"Mohammed El-Tahawy, Mohamed Mostafa","Khaled El Sawy, Khaled Saleh, Ruby"
70001237,India,Farhan Akhtar,"Amitabh Bachchan, Hrithik Roshan, Preity Zinta, Om Puri, Sharad Kapoor, Rajendranath Zutshi, Sushant Singh, Prashant Chainani, Shakeel Khan, Ranvir Shorey"
81009808,Canada,Carly Stone,"Timm Sharp, Hayley Law, Camila Mendes, Brett Dier, Jessica Barden, Avan Jogia"
80216172,"United Kingdom, France, Germany, Spain",,"Katherine Kelly, Lee Ingleby, Mark Stanley, Rochenda Sandall, Shubham Saraf, Nicholas Pinnock, David Tennant, Hayley Atwell, Youssef Kerkour, Clare-Hope Ashitey, Isabella Laughland"
80175348,Japan,,"Matsuya Onoe, Ren Ishikawa, Hiroyuki Onoue, Hazuki Shimizu, Sarutoki Minagawa"
80150507,Spain,,"Daniel Grao, Ginés García Millán, Óscar Hernández, Alain Hernández, Nora Navas, Lucía Díez, Jorge Kent, Ali El Aziz, Julia Carnero, David Venancio Muro, Jonás Beramí, Hugo Arbues, Natalia de Molina"
80186090,United Kingdom,,"Zoe Ball, Nadiya Hussain, Giorgio Locatelli, Rosemary Shrager"
81088277,Indonesia,Rocky Soraya,"Jessica Mila, Bianca Hello, Nabilah Ayu, Sophia Latjuba, Jeremy Thomas"
81158574,Turkey,Onur Bilgetay,"Cem Gelinoğlu, Melis Babadag, Ege Kökenli, Müfit Kayacan, Lale Başar, Ali Erkazan, Özlem Çakar, Selen Domaç, Ferdi Sancar, Güven Hokna"
80111614,China,,"Lan Cheng-lung, Sonia Sui, James Wen, Bianca Bai, George Chang, Chung Hsin-ling, Tzu-chiang Chao, Xiao Xiao Bin"
70300666,United States,"William Eubank, Will Eubank","Brenton Thwaites, Olivia Cooke, Laurence Fishburne, Beau Knapp, Lin Shaye, Robert Longstreet"
70221570,United States,,"Alex Heartman, Erika Fong, Hector David Jr., Najee De-Tiege, Brittany Anne Pirtle, Steven Skyler, Rene Naufahu, Felix Ryan, Paul Schrier"
80200942,Spain,,"Danna Paola, Miguel Herrán, María Pedraza, Itzan Escamilla, Miguel Bernardeau, Jaime Lorente, Álvaro Rico, Arón Piper, Mina El Hammani, Ester Expósito, Omar Ayuso"
80145512,United States,Brandon Dickerson,"Patrick Davis, Lisa Vidal, Josh Pence, José Zúñiga, Haley Ramm, Matt Angel, J. Michael Trautmann, Lobo Sebastian"
80244683,Mexico,Juan Carlos Rulfo,Lorena Ramírez
80075820,"United States, Mexico",,"Kelsey Grammer, Anton Yelchin, Charlie Saxton, Lexi Medrano, Fred Tatasciore, Clancy Brown, Mark Hamill, Ron Perlman, Steven Yeun, Amy Landecker, Jonathan Hyde, Anjelica Huston, Lena Headey, David Bradley, Tom Kenny, Laraine Newman, Grey Griffin, James Purefoy"
80109145,Indonesia,"Timo Tjahjanto, Kimo Stamboel","Iko Uwais, Chelsea Islan, Julie Estelle, Sunny Pang, Very Tri Yulisman, David Hendrawan, Zack Lee, Yayu Unru, Ganindra Bimo"
60020949,"United States, East Germany, West Germany",Mel Stuart,"Gene Wilder, Jack Albertson, Peter Ostrum, Roy Kinnear, Julie Dawn Cole, Leonard Stone, Denise Nickerson, Dodo Denney, Paris Themmen, Ursula Reit"
80183051,,,"Nao Toyama, Jun Fukuyama, Katsuyuki Konishi, Yoko Soumi, Kana Asumi, Akira Ishida, Aoi Yuki, Kazuhiko Inoue, Yoko Hikasa, Hirofumi Nojima, Ryotaro Okiayu, Eri Kitamura, Mamiko Noto, Ryo Hirohashi, Shizuka Ito, Hisao Egawa, Mayumi Asano, Kenta Miyake, Ai Kakuma, Kaito Ishikawa, Mikako Komatsu, Daisuke Sakaguchi, Takanori Hoshino, Kenjiro Tsuda, Nozomu Sasaki, Kenji Nojima, Houko Kuwashima, Kensho Ono, Takahiro Sakurai, Haruka Chisuga, Yu Shimamura, Takuma Terashima, Takuya Sato, Junko Minagawa, Masashi Sugawara, Sho Hayami, Kazuyuki Okitsu, Minako Kotobuki"
80183783,United States,John Ridley,
81035840,Egypt,"Hassan Hegazy, Shady Ali","Ahmed Rizk, Bosy, Bayoumi Fouad, Mahmoud Ellithy, Hayatem, Hesham Ismail, Tamer Shaltout, Alaa Morsy"
70307648,"United Kingdom, Brazil, Germany",Stephen Daldry,"Wagner Moura, Martin Sheen, Rooney Mara, Selton Mello, José Dumont, Nelson Xavier, Eduardo Luis, Gabriel Weinstein, Rickson Tevez"
70242536,"Hong Kong, China",Yee Tung-Shing,"Tony Leung Chiu Wai, Lau Ching Wan, Zhou Xun, Wu Gang, Ni Yan, Paul Chun, Kenya Sawada, Lam Suet"
80158480,India,Mohammed Hussain,"Danny Denzongpa, Mahendra Sandhu, Rekha, Faryal, Helen, Jagdeep"
81047899,Indonesia,Kuntz Agus,"Fedi Nuril, Laudya Cynthia Bella, Raline Shah, Sandrinna Michelle, Kemal Pahlevi, Tanta Ginting, Zaskia Adya Mecca, Landung Simatupang, Ray Sitoresmi, Vitta Mariana Barrazza"
70044870,"United States, Germany",Richard Donner,"Bruce Willis, Mos Def, David Morse, Jenna Stern, Cylk Cozart, Casey Sander, David Zayas, Robert Racki, Patrick Garrow, Sasha Roiz"
70083532,United States,Leslie Iwerks,Stacy Keach
80163530,,,"Loo Aye Keng, Kyo, Jojo Goh, Fabian Loo, Emily Chan"
80176842,South Korea,Jung-ah Im,"Ho-dong Kang, Soo-geun Lee, Sang-min Lee, Young-chul Kim, Jang-hoon Seo, Hee-chul Kim, Kyung-hoon Min"
60021906,India,David Dhawan,"Govinda, Mohnish Bahl, Sharad Kapoor, Satish Kaushik, Anupam Kher, Kiran Kumar, Rambha, Sushmita Sen"
81016360,United States,Mario Mattei,
80097424,United States,Peter Chelsom,"Gary Oldman, Asa Butterfield, Carla Gugino, Britt Robertson, BD Wong, Janet Montgomery, Trey Tucker"
81075519,Vietnam,Le Van Kiet,"Ngo Thanh Van, Phan Thanh Nhien, Mai Cat Vi, Thanh Hoa, Pham Anh Khoa"
80191048,,Bent-Jorgen Perlmutt,
70020730,United Kingdom,Matthew Vaughn,"Daniel Craig, Colm Meaney, Kenneth Cranham, Sienna Miller, Tom Hardy, Michael Gambon, George Harris, Jamie Foreman, Marcel Iures, Ben Whishaw, Tamer Hassan"
80058248,United States,Chuck Russell,"John Travolta, Christopher Meloni, Amanda Schull, Sam Trammell, Patrick St. Esprit, Rebecca De Mornay, Asante Jones, Paul Sloan, Luis Da Silva Jr., Jordan Whalen"
80150502,Hong Kong,Chun Wong,"Shawn Yue, Eric Tsang, Elaine Jin, Charmaine Fong"
70020947,"United States, Canada",Jeffrey W. Byrd,"Anthony Anderson, Jay Mohr, Kellita Smith, Nicole Ari Parker, Regina Hall, Loretta Devine, Donald Faison, Leila Arcieri, Charlie Murphy, Brooke D'Orsay"
80228322,India,Priyadarshan,"Prakash Raj, Shreya Reddy, Ashok Selvan"
70084791,"United States, United Kingdom, France",Nick Moore,"Emma Roberts, Kimberley Nixon, Juno Temple, Linzey Cocker, Sophie Wu, Alex Pettyfer, Georgia King, Natasha Richardson, Aidan Quinn, Lexi Ainsworth"
80134516,Turkey,Muharrem Gülmez,"Erdem Yener, Ayhan Taş, Emin Olcay, Muharrem Gülmez, Elif Nur Kerkük, Tarık Papuççuoğlu, Suzan Aksoy, Doğa Konakoğlu, Esin Eden, Deniz Özerman"
80230293,United States,,"Iko Uwais, Katheryn Winnick, Byron Mann, Tommy Flanagan, Li Jun Li, Celia Au, Lewis Tan, Lawrence Kao, Juju Chan, Tzi Ma, Cranston Johnson, Mark Dacascos, Kevin Durand, Jeff Fahey, Summer Glau"
81189912,India,Tarun Mansukhani,"Jacqueline Fernandez, Sushant Singh Rajput, Boman Irani, Pankaj Tripathi, Vikramjeet Virk, Sapna Pabbi, Vibha Chhibber, Kaustubh Kumar"
80187684,India,Arun Chidambaram,"Jiya Anil Manne, Arun Chidambaram, T.P. Gajendran, Gnanasambandam, M. Ilavarasu, Yog Japee, Mayilsamy, Black Pandi"
